who_region,city,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,latitude,longitude
3_Sear,Jabalpur/IND,2016.0,78.81,38.03,,,,,23.16326944,79.96867333
3_Sear,Jabalpur/IND,2020.0,76.5,31.0,15.5,,,,23.19849375,80.139275
4_Eur,Jablonec Nad Nisou/CZE,2015.0,18.756,,,45.0,,,50.7274,15.1622
4_Eur,Jablonec Nad Nisou/CZE,2016.0,17.441,,,100.0,,,50.7274,15.1622
4_Eur,Jablonec Nad Nisou/CZE,2017.0,16.337,,,99.0,,,50.7274,15.1622
4_Eur,Jablonec Nad Nisou/CZE,2018.0,19.659,,,100.0,,,50.7274,15.1622
4_Eur,Jablonec Nad Nisou/CZE,2019.0,15.737,,,99.0,,,50.7274,15.1622
4_Eur,Jablonec Nad Nisou/CZE,2020.0,14.638,,,100.0,,,50.7274,15.1622
4_Eur,Jablonec Nad Nisou/CZE,2021.0,15.714,,,100.0,,,50.7274,15.1622
4_Eur,Jablonec/CZE,2010.0,24.626,,21.211,98.0,,93.0,50.727364,15.162155
2_Amr,Jaboticabal/BRA,2011.0,41.0,,,,,,-21.262372,-48.328811
2_Amr,Jaboticabal/BRA,2012.0,39.0,,,,,,-21.262372,-48.328811
2_Amr,Jaboticabal/BRA,2013.0,35.0,,,,,,-21.262372,-48.328811
2_Amr,Jaboticabal/BRA,2014.0,38.0,,,,,,-21.26237153,-48.32881132
2_Amr,Jacarei/BRA,2012.0,26.0,,,,,,-23.293841,-45.967762
2_Amr,Jacarei/BRA,2013.0,22.0,,14.0,,,,-23.293841,-45.967762
2_Amr,Jacarei/BRA,2014.0,25.0,,14.0,,,,-23.2938407,-45.967762
2_Amr,Jacarei/BRA,2015.0,22.0,,13.0,,,,-23.293841,-45.967762
2_Amr,Jacarei/BRA,2016.0,24.0,,20.0,,,,-23.293841,-45.967762
2_Amr,Jackson WY ID/USA,2010.0,13.5,4.3,,,,,43.45776,-110.79799
2_Amr,Jackson WY ID/USA,2011.0,11.6,4.6,,,,,43.45776,-110.79799
2_Amr,Jackson WY ID/USA,2012.0,17.3,6.3,,,,,43.45776,-110.79799
2_Amr,Jackson WY ID/USA,2013.0,13.8,4.9,,,,,43.45776,-110.79799
2_Amr,Jackson WY ID/USA,2014.0,11.7,4.3,,,,,43.45776,-110.79799
2_Amr,Jackson WY ID/USA,2015.0,14.2,4.7,,,,,43.45776,-110.79799
2_Amr,Jackson WY ID/USA,2016.0,12.9,4.4,,,,,43.45776,-110.79799
2_Amr,Jackson WY ID/USA,2017.0,11.1,4.8,,,,,43.45776,-110.79799
2_Amr,Jackson WY ID/USA,2018.0,12.6,5.1,,,,,43.45776,-110.79799
2_Amr,Jackson WY ID/USA,2019.0,11.7,3.6,,,,,43.45776,-110.79799
2_Amr,Jackson WY ID/USA,2020.0,11.5,4.8,,,,,43.45776,-110.79799
2_Amr,Jackson WY ID/USA,2021.0,,4.9,,,,,43.45776,-110.79799
2_Amr,Jacksonville FL/USA,2010.0,19.4,8.25,17.5,,,,30.28228606,-81.60571823
2_Amr,Jacksonville FL/USA,2011.0,19.6,,15.8,,,,30.28228606,-81.60571823
2_Amr,Jacksonville FL/USA,2012.0,19.1,7.4,15.2,,,,30.28228606,-81.60571823
2_Amr,Jacksonville FL/USA,2013.0,19.1,6.4,14.6,,,,30.28228606,-81.60571823
2_Amr,Jacksonville FL/USA,2014.0,17.4,7.15,15.5,,,,30.28228606,-81.60571823
2_Amr,Jacksonville FL/USA,2015.0,19.9,6.9,13.0,,,,30.28228606,-81.60571823
2_Amr,Jacksonville FL/USA,2016.0,,7.0,13.6,,,,30.28228606,-81.60571823
2_Amr,Jacksonville FL/USA,2017.0,19.3,7.4,13.0,,,,30.28228606,-81.60571823
2_Amr,Jacksonville FL/USA,2018.0,17.9,6.6,12.9,,,,30.28228606,-81.60571823
2_Amr,Jacksonville FL/USA,2019.0,19.6,6.8,12.3,,,,30.28228606,-81.60571823
2_Amr,Jacksonville FL/USA,2020.0,20.1,7.45,11.6,,,,30.28228606,-81.60571823
2_Amr,Jacksonville FL/USA,2021.0,20.0,7.35,12.0,,,,30.28228606,-81.60571823
4_Eur,Jaen/ESP,2010.0,28.73,,16.875,94.0,,92.0,37.78317967,-3.791152333
4_Eur,Jaen/ESP,2013.0,,,16.36,,,97.0,37.7834975,-3.7959475
4_Eur,Jaen/ESP,2014.0,,22.0,16.658,,0.0,99.0,37.7835,-3.79595
4_Eur,Jaen/ESP,2015.0,24.559,16.294,18.725,16.0,16.0,95.0,37.7835,-3.79595
4_Eur,Jaen/ESP,2016.0,23.339,,16.733,16.0,,92.0,37.7835,-3.79595
4_Eur,Jaen/ESP,2017.0,27.583,,18.395,16.0,,96.0,37.7835,-3.79595
4_Eur,Jaen/ESP,2018.0,22.335,,15.509,14.0,,94.0,37.7835,-3.79595
4_Eur,Jaen/ESP,2019.0,18.446,,14.114,33.0,,98.0,37.7835,-3.79595
4_Eur,Jaen/ESP,2020.0,19.095,,11.968,33.0,,98.0,37.7835,-3.79595
4_Eur,Jaen/ESP,2021.0,21.704,9.869,11.763,33.0,97.0,97.0,37.7835,-3.79595
5_Emr,Jahra Governorate/KWT,2017.0,148.3,49.5,27.633,91.0,91.0,95.0,29.35201967,47.68718067
5_Emr,Jahra Governorate/KWT,2019.0,126.367,44.6,31.01,73.0,69.0,93.0,29.35201967,47.68718067
5_Emr,Jahra Governorate/KWT,2020.0,142.1,51.867,21.43,87.0,92.0,97.0,29.35201967,47.68718067
5_Emr,Jahra Governorate/KWT,2021.0,184.0,76.0,42.108,,,,29.319511,47.735755
2_Amr,Jai/BRA,2010.0,31.0,,,,,,-22.298161,-48.567
2_Amr,Jai/BRA,2011.0,35.0,,18.0,,,,-22.298161,-48.567
2_Amr,Jai/BRA,2012.0,33.0,,18.0,,,,-22.298161,-48.567
2_Amr,Jai/BRA,2013.0,28.0,,16.0,,,,-22.298161,-48.567
2_Amr,Jai/BRA,2014.0,25.0,,18.0,,,,-22.298161,-48.567
2_Amr,Jai/BRA,2015.0,21.0,,18.0,,,,-22.298161,-48.567
2_Amr,Jai/BRA,2016.0,26.0,,18.0,,,,-22.298161,-48.567
2_Amr,Jai/BRA,2018.0,24.57,,14.101,97.0,,95.0,-22.298161,-48.567
2_Amr,Jai/BRA,2019.0,25.271,,11.567,99.0,,98.0,-22.298161,-48.567
3_Sear,Jaipur/IND,2011.0,147.274,,,,,,27.5587037,76.33861111
3_Sear,Jaipur/IND,2012.0,187.725,,,97.0,,,27.18939671,76.02356753
3_Sear,Jaipur/IND,2013.0,160.614,,,,,,27.5587037,76.33861111
3_Sear,Jaipur/IND,2014.0,150.668,,,,,,27.5587037,76.33861111
3_Sear,Jaipur/IND,2015.0,170.594,,,,,,27.5587037,76.33861111
3_Sear,Jaipur/IND,2016.0,,104.58,,,73.0,,26.9738778,75.77387778
3_Sear,Jaipur/IND,2019.0,98.56,,,,,,26.95029,75.73094
3_Sear,Jaipur/IND,2020.0,132.222,,23.667,,,,27.17755368,76.00316523
4_Eur,Jajce/BIH,2016.0,26.232,,15.045,98.0,,97.0,44.343,17.2679
4_Eur,Jajce/BIH,2017.0,21.62,,17.219,96.0,,87.0,44.343,17.2679
4_Eur,Jajce/BIH,2018.0,15.823,,12.259,95.0,,95.0,44.343,17.2679
4_Eur,Jajce/BIH,2019.0,17.453,,,85.0,,,44.343,17.2679
4_Eur,Jajce/BIH,2020.0,34.678,,,94.0,,,44.343,17.2679
4_Eur,Jajce/BIH,2021.0,29.704,,11.94,92.0,,94.0,44.343,17.2679
3_Sear,Jakarta/IDN,2015.0,,31.486,,,3.0,,-6.20962,106.813738
3_Sear,Jakarta/IDN,2016.0,,42.653,,,96.0,,-6.211357667,106.815785
4_Eur,Jakobstad/FIN,2010.0,13.864,,15.248,97.0,,95.0,63.679169,22.718351
4_Eur,Jakobstad/FIN,2013.0,14.689,,11.274,96.0,,95.0,63.67911333,22.71838
4_Eur,Jakobstad/FIN,2014.0,15.525,,10.892,99.0,,95.0,63.6791,22.7184
4_Eur,Jakobstad/FIN,2015.0,15.12,,10.435,99.0,,94.0,63.6791,22.7184
4_Eur,Jakobstad/FIN,2016.0,17.083,,11.251,88.0,,94.0,63.6791,22.7184
4_Eur,Jakobstad/FIN,2017.0,12.905,,12.605,100.0,,68.0,63.6791,22.7184
4_Eur,Jakobstad/FIN,2018.0,12.782,,11.618,98.0,,100.0,63.6791,22.7184
4_Eur,Jakobstad/FIN,2019.0,11.662,,9.913,99.0,,99.0,63.6791,22.7184
4_Eur,Jakobstad/FIN,2020.0,11.932,,7.438,99.0,,86.0,63.6791,22.7184
4_Eur,Jakobstad/FIN,2021.0,10.478,,10.076,99.0,,96.0,63.6791,22.7184
3_Sear,Jalandhar/IND,2011.0,114.025,,,,,,31.55,75.96722222
3_Sear,Jalandhar/IND,2012.0,144.471,,,61.0,,,31.36334623,75.64135329
3_Sear,Jalandhar/IND,2013.0,153.717,,,,,,31.55,75.96722222
3_Sear,Jalandhar/IND,2014.0,152.45,,,,,,31.55,75.96722222
3_Sear,Jalandhar/IND,2015.0,137.0,,,,,,31.55,75.96722222
3_Sear,Jalandhar/IND,2020.0,165.5,,25.75,,,,31.37081238,75.65438805
3_Sear,Jalandharn/IND,2019.0,112.201,,,,,,31.32191,75.57891
3_Sear,Jalgaon/IND,2011.0,133.762,,,,,,21.02138889,75.94055556
3_Sear,Jalgaon/IND,2012.0,130.44,,,70.0,,,21.01354267,75.72458485
3_Sear,Jalgaon/IND,2013.0,114.815,,,53.0,,,21.02138889,75.94055556
3_Sear,Jalgaon/IND,2014.0,111.52,,,,,,21.02138889,75.94055556
3_Sear,Jalgaon/IND,2015.0,113.663,,,,,,21.02138889,75.94055556
3_Sear,Jalgaon/IND,2019.0,59.0,,32.0,53.0,,58.0,20.9974,75.5511
3_Sear,Jalgaon/IND,2020.0,51.667,,23.667,,,,21.01011568,75.66894834
3_Sear,Jalna/IND,2011.0,149.359,,,,,,20.39361111,76.46666667
3_Sear,Jalna/IND,2012.0,123.289,,,,,,20.39361111,76.46666667
3_Sear,Jalna/IND,2013.0,139.608,,,,,,20.39361111,76.46666667
3_Sear,Jalna/IND,2014.0,92.063,,,,,,20.39361111,76.46666667
3_Sear,Jalna/IND,2015.0,117.024,,,,,,20.39361111,76.46666667
3_Sear,Jalna/IND,2020.0,82.0,,34.0,,,,20.39361111,76.46666667
4_Eur,Jambville/FRA,2013.0,18.58,,,95.0,,,49.0631,1.8664
4_Eur,Jambville/FRA,2014.0,17.084,,,97.0,,,49.0631,1.8664
4_Eur,Jambville/FRA,2015.0,16.375,,,98.0,,,49.0631,1.8664
4_Eur,Jambville/FRA,2016.0,16.672,,,95.0,,,49.0631,1.8664
4_Eur,Jambville/FRA,2017.0,14.964,,,97.0,,,49.0631,1.8664
4_Eur,Jambville/FRA,2018.0,16.23,,,98.0,,,49.0631,1.8664
4_Eur,Jambville/FRA,2019.0,14.591,,,95.0,,,49.0631,1.8664
4_Eur,Jambville/FRA,2020.0,13.551,,,97.0,,,49.0631,1.8664
4_Eur,Jambville/FRA,2021.0,15.239,,,95.0,,,49.0631,1.8664
3_Sear,Jammu/IND,2011.0,128.667,,,,,,33.21833333,75.43611111
3_Sear,Jammu/IND,2012.0,122.871,,,67.0,,,32.80855609,74.95353947
3_Sear,Jammu/IND,2013.0,111.244,,,,,,33.21833333,75.43611111
3_Sear,Jammu/IND,2014.0,129.754,,,,,,33.21833333,75.43611111
3_Sear,Jammu/IND,2015.0,125.443,,,,,,33.21833333,75.43611111
3_Sear,Jammu/IND,2020.0,167.333,32.667,18.667,,,,32.82494718,74.97284234
3_Sear,Jamnagar/IND,2011.0,104.087,,,,,,22.46667,70.06667
3_Sear,Jamnagar/IND,2012.0,100.894,,,44.0,,,22.46935748,70.06071109
3_Sear,Jamnagar/IND,2013.0,90.403,,,,,,22.46667,70.06667
3_Sear,Jamnagar/IND,2020.0,92.0,25.0,17.0,,,,22.47070122,70.05773163
3_Sear,Jamshedpur/IND,2011.0,149.053,,,,,,23.34611111,86.34138889
3_Sear,Jamshedpur/IND,2012.0,148.83,,,,,,23.34611111,86.34138889
3_Sear,Jamshedpur/IND,2013.0,132.944,,,,,,23.34611111,86.34138889
3_Sear,Jamshedpur/IND,2015.0,134.781,,,,,,23.34611111,86.34138889
3_Sear,Jamshedpur/IND,2020.0,104.0,,37.0,,,,23.34611111,86.34138889
2_Amr,Japeri/BRA,2012.0,31.0,,8.0,,,,-22.670831,-43.594216
2_Amr,Japeri/BRA,2014.0,33.0,,,,,,-22.67083134,-43.5942157
2_Amr,Japeri/BRA,2015.0,26.0,,,,,,-22.670831,-43.594216
2_Amr,Japeri/BRA,2018.0,34.313,,3.513,81.0,,91.0,-22.670831,-43.594216
2_Amr,Japeri/BRA,2019.0,33.84,,6.055,90.0,,92.0,-22.670831,-43.594216
4_Eur,Jarbo/SWE,2015.0,,,1.39,,,0.0,60.8148,16.5065
4_Eur,Jarbo/SWE,2016.0,,,0.763,,,100.0,60.8148,16.5065
4_Eur,Jarbo/SWE,2017.0,,,0.64,,,100.0,60.8148,16.5065
4_Eur,Jarbo/SWE,2018.0,,,0.955,,,99.0,60.8148,16.5065
4_Eur,Jarbo/SWE,2019.0,,,0.732,,,100.0,60.8148,16.5065
4_Eur,Jarbo/SWE,2020.0,,,0.645,,,99.0,60.8148,16.5065
4_Eur,Jarbo/SWE,2021.0,,,0.639,,,92.0,60.8148,16.5065
4_Eur,Jarbo/SWE,2022.0,,,1.176,,,0.0,60.8148,16.5065
4_Eur,Jarczew/POL,2010.0,,,9.922,,,96.0,51.814445,21.97139
4_Eur,Jarczew/POL,2013.0,,,9.035,,,99.0,51.814367,21.972375
4_Eur,Jaroslaw/POL,2010.0,44.861,,,88.0,,,50.015833,22.672778
4_Eur,Jaroslaw/POL,2013.0,42.669,,,100.0,,,50.0120915,22.674786
4_Eur,Jaroslaw/POL,2014.0,38.478,,,90.0,,,50.0121,22.6748
4_Eur,Jaroslaw/POL,2015.0,44.432,,,94.0,,,50.0121,22.6748
4_Eur,Jaroslaw/POL,2016.0,35.022,,,98.0,,,50.0121,22.6748
4_Eur,Jaroslaw/POL,2017.0,38.939,,,95.0,,,50.0121,22.6748
4_Eur,Jaroslaw/POL,2018.0,38.687,,,99.0,,,50.0121,22.6748
4_Eur,Jaroslaw/POL,2019.0,27.465,22.779,,100.0,100.0,,50.0121,22.6748
4_Eur,Jaroslaw/POL,2020.0,25.604,18.469,,97.0,97.0,,50.0121,22.6748
4_Eur,Jarvenpaa/FIN,2015.0,21.27,,14.923,98.0,,98.0,60.4713,25.0897
4_Eur,Jaslo/POL,2010.0,42.277,,17.12,89.0,,76.0,49.741183,21.47344467
4_Eur,Jaslo/POL,2013.0,34.694,,12.766,98.0,,92.0,49.74489067,21.45461133
4_Eur,Jaslo/POL,2014.0,28.348,22.359,12.131,96.0,94.0,84.0,49.7449,21.4546
4_Eur,Jaslo/POL,2015.0,30.302,24.068,12.517,97.0,93.0,95.0,49.7449,21.4546
4_Eur,Jaslo/POL,2016.0,26.749,21.56,12.757,99.0,100.0,95.0,49.7449,21.4546
4_Eur,Jaslo/POL,2017.0,29.464,24.543,12.463,98.0,99.0,97.0,49.7449,21.4546
4_Eur,Jaslo/POL,2018.0,29.432,22.995,11.129,98.0,89.0,98.0,49.7449,21.4546
4_Eur,Jaslo/POL,2019.0,22.935,19.2,10.147,99.0,99.0,100.0,49.7449,21.4546
4_Eur,Jaslo/POL,2020.0,19.768,12.811,10.363,99.0,99.0,100.0,49.7449,21.4546
4_Eur,Jasna Gora/POL,2010.0,19.463,,10.323,99.0,,99.0,50.873692,14.954211
2_Amr,Jasper IN/USA,2010.0,20.9,13.6,,,,,38.391799,-86.929668
2_Amr,Jasper IN/USA,2011.0,18.2,12.6,,,,,38.391799,-86.929668
2_Amr,Jasper IN/USA,2012.0,17.6,10.8,,,,,38.391799,-86.929668
2_Amr,Jasper IN/USA,2013.0,16.2,10.9,,,,,38.391799,-86.929668
2_Amr,Jasper IN/USA,2014.0,17.1,11.1,,,,,38.391799,-86.929668
2_Amr,Jasper IN/USA,2015.0,16.0,9.7,,,,,38.391799,-86.929668
2_Amr,Jasper IN/USA,2016.0,15.0,8.7,,,,,38.391799,-86.929668
2_Amr,Jasper IN/USA,2017.0,14.2,8.3,,,,,38.391799,-86.929668
2_Amr,Jasper IN/USA,2018.0,15.7,8.9,,,,,38.391799,-86.929668
2_Amr,Jasper IN/USA,2019.0,13.9,8.4,,,,,38.391799,-86.929668
2_Amr,Jasper IN/USA,2020.0,13.6,8.4,,,,,38.391799,-86.929668
2_Amr,Jasper IN/USA,2021.0,13.5,9.4,,,,,38.391799,-86.929668
2_Amr,Jau/BRA,2014.0,25.0,,,,,,-22.29816055,-48.56700134
4_Eur,Jawor/POL,2019.0,23.695,17.588,10.58,99.0,99.0,100.0,51.0492,16.2023
3_Sear,Jaykaypur/IND,2012.0,58.942,,,,,,19.42388889,83.70472222
3_Sear,Jaykaypur/IND,2013.0,55.135,,,,,,19.42388889,83.70472222
3_Sear,Jaykaypur/IND,2014.0,55.221,,,,,,19.42388889,83.70472222
4_Eur,Jedrzejow/POL,2020.0,29.147,,,82.0,,,50.6437,20.2849
3_Sear,Jeedimetla/IND,2014.0,108.0,,,,,,17.86888889,78.76944444
3_Sear,Jeedimetla/IND,2015.0,122.724,,,,,,17.86888889,78.76944444
6_Wpr,Jeju/KOR,2010.0,48.309,,0.009,,,,33.41363889,126.5331481
6_Wpr,Jeju/KOR,2011.0,42.109,,0.009,,,,33.41363889,126.5331481
6_Wpr,Jeju/KOR,2012.0,33.895,,0.01,,,,33.41363889,126.5331481
6_Wpr,Jeju/KOR,2013.0,40.307,,0.01,,,,33.41363889,126.5331481
6_Wpr,Jeju/KOR,2014.0,47.048,,0.008,,,,33.42204583,126.470639
6_Wpr,Jeju/KOR,2015.0,44.302,22.544,2.257,,,,33.40447998,126.4519821
6_Wpr,Jeju/KOR,2016.0,41.377,23.291,2.508,,,,33.4063222,126.4520204
6_Wpr,Jeju/KOR,2017.0,36.287,20.636,0.008,,,,33.40056,126.53438
6_Wpr,Jeju/KOR,2018.0,34.146,17.757,0.008,,,,33.37178333,126.4865667
6_Wpr,Jeju/KOR,2019.0,33.412,19.114,0.01,,,,33.373225,126.5140625
4_Eur,Jelenia Gora/POL,2010.0,71.249,,19.577,86.0,,95.0,50.861875,15.678769
4_Eur,Jelenia Gora/POL,2013.0,40.802,,15.617,88.0,,83.0,50.86186867,15.678774
4_Eur,Jelenia Gora/POL,2014.0,26.855,,,89.0,,,50.8712,15.7009
4_Eur,Jelenia Gora/POL,2015.0,28.105,18.373,11.902,96.0,97.0,97.0,50.8923,15.73325
4_Eur,Jelenia Gora/POL,2016.0,29.621,22.367,12.569,97.0,99.0,99.0,50.8923,15.73325
4_Eur,Jelenia Gora/POL,2017.0,29.379,22.451,12.655,97.0,97.0,99.0,50.8923,15.73325
4_Eur,Jelenia Gora/POL,2018.0,27.244,21.264,11.955,99.0,100.0,99.0,50.8923,15.73325
4_Eur,Jelenia Gora/POL,2019.0,22.311,20.105,10.794,98.0,97.0,98.0,50.8923,15.73325
4_Eur,Jelenia Gora/POL,2020.0,21.109,19.689,9.764,98.0,98.0,99.0,50.8923,15.73325
4_Eur,Jelsava/SVK,2010.0,32.106,22.019,,98.0,75.0,,48.631111,20.240284
4_Eur,Jelsava/SVK,2013.0,35.536,26.656,,64.0,62.0,,48.6312,20.2404
4_Eur,Jelsava/SVK,2014.0,31.739,23.964,,100.0,96.0,,48.6312,20.2404
4_Eur,Jelsava/SVK,2015.0,30.465,22.278,,79.0,79.0,,48.6312,20.2404
4_Eur,Jelsava/SVK,2016.0,28.096,19.341,8.472,77.0,75.0,99.0,48.6312,20.2404
4_Eur,Jelsava/SVK,2017.0,37.076,26.703,9.933,96.0,94.0,96.0,48.6312,20.2404
4_Eur,Jelsava/SVK,2018.0,35.997,23.698,9.847,97.0,97.0,98.0,48.6312,20.2404
4_Eur,Jelsava/SVK,2019.0,32.996,21.054,9.304,97.0,97.0,94.0,48.6312,20.2404
4_Eur,Jelsava/SVK,2020.0,29.588,18.409,8.37,99.0,99.0,95.0,48.6312,20.2404
4_Eur,Jelsava/SVK,2021.0,34.058,24.291,9.348,99.0,99.0,96.0,48.6312,20.2404
4_Eur,Jena/DEU,2010.0,18.729,,20.19,99.0,,91.0,50.933514,11.597061
4_Eur,Jena/DEU,2013.0,22.199,,26.776,98.0,,100.0,50.9323452,11.5919248
4_Eur,Jena/DEU,2014.0,21.154,,28.113,98.0,,100.0,50.93156667,11.5885
4_Eur,Jena/DEU,2015.0,17.31,,27.102,99.0,,100.0,50.93156667,11.5885
4_Eur,Jena/DEU,2016.0,16.383,,23.891,99.0,,100.0,50.92915,11.58785
4_Eur,Jena/DEU,2017.0,15.333,,23.394,98.0,,100.0,50.92915,11.58785
4_Eur,Jena/DEU,2018.0,17.784,,22.581,99.0,,100.0,50.92915,11.58785
4_Eur,Jena/DEU,2019.0,14.082,,19.888,99.0,,100.0,50.92915,11.58785
4_Eur,Jena/DEU,2020.0,13.275,,17.358,99.0,,100.0,50.92915,11.58785
4_Eur,Jena/DEU,2021.0,13.18,9.587,18.793,97.0,14.0,100.0,50.92915,11.58785
4_Eur,Jennersdorf/AUT,2016.0,17.721,,7.186,68.0,,64.0,46.942,16.1483
4_Eur,Jennersdorf/AUT,2017.0,20.623,,10.118,96.0,,86.0,46.942,16.1483
4_Eur,Jennersdorf/AUT,2018.0,20.744,,8.906,47.0,,40.0,46.942,16.1483
6_Wpr,Jeollabuk Do/KOR,2010.0,50.542,,0.014,,,,35.76852639,126.9674113
6_Wpr,Jeollabuk Do/KOR,2011.0,49.417,,0.015,,,,35.78092926,126.9656772
6_Wpr,Jeollabuk Do/KOR,2012.0,46.361,,0.015,,,,35.78092926,126.9656772
6_Wpr,Jeollabuk Do/KOR,2013.0,49.134,,0.016,,,,35.8250752,126.9833758
6_Wpr,Jeollabuk Do/KOR,2014.0,49.12,,0.014,,,,35.79374563,126.9732887
6_Wpr,Jeollabuk Do/KOR,2015.0,49.16,35.58,1.059,,,,35.78866259,126.9852694
6_Wpr,Jeollabuk Do/KOR,2016.0,50.876,33.835,0.951,,,,35.78570588,126.9647235
6_Wpr,Jeollabuk Do/KOR,2017.0,48.002,28.445,0.014,,,,35.77426875,126.9280375
6_Wpr,Jeollabuk Do/KOR,2018.0,40.593,23.763,0.012,,,,35.76305385,127.0226192
6_Wpr,Jeollabuk Do/KOR,2019.0,44.293,26.077,0.012,,,,35.76305385,127.0226192
6_Wpr,Jeollanam Do/KOR,2010.0,41.287,,0.017,,,,34.90518568,127.4234759
6_Wpr,Jeollanam Do/KOR,2011.0,40.556,,0.017,,,,34.8968004,127.4399141
6_Wpr,Jeollanam Do/KOR,2012.0,35.862,,0.016,,,,34.88727315,127.4603717
6_Wpr,Jeollanam Do/KOR,2013.0,38.161,,0.015,,,,34.89668849,127.4701575
6_Wpr,Jeollanam Do/KOR,2014.0,37.931,,0.015,,,,34.88191356,127.4025354
6_Wpr,Jeollanam Do/KOR,2015.0,38.282,24.923,0.875,,,,34.88112562,127.3796762
6_Wpr,Jeollanam Do/KOR,2016.0,36.841,24.064,0.87,,,,34.88118333,127.3796278
6_Wpr,Jeollanam Do/KOR,2017.0,35.583,20.497,0.014,,,,34.88196471,127.4024882
6_Wpr,Jeollanam Do/KOR,2018.0,34.445,20.207,0.013,,,,34.914768,127.296948
6_Wpr,Jeollanam Do/KOR,2019.0,32.819,18.256,0.01,,,,34.87955135,127.1561027
6_Wpr,Jeonbuk/KOR,2014.0,51.0,,,,,,35.82027817,127.1086121
6_Wpr,Jeonnam/KOR,2014.0,38.0,,,,,,34.81611252,126.4627762
4_Eur,Jerez De La Frontera/ESP,2010.0,29.941,,9.667,88.0,,96.0,36.67009067,-6.115405667
4_Eur,Jerez De La Frontera/ESP,2013.0,27.478,,11.711,,,97.0,36.67470333,-6.11586
4_Eur,Jerez De La Frontera/ESP,2014.0,32.5,,12.896,0.0,,96.0,36.6747,-6.11585
4_Eur,Jerez De La Frontera/ESP,2015.0,28.02,,15.867,90.0,,91.0,36.6747,-6.11585
4_Eur,Jerez De La Frontera/ESP,2016.0,25.894,,13.253,98.0,,97.0,36.6747,-6.11585
4_Eur,Jerez De La Frontera/ESP,2017.0,30.26,,13.692,92.0,,96.0,36.6747,-6.11585
4_Eur,Jerez De La Frontera/ESP,2018.0,24.249,,11.444,94.0,,96.0,36.6747,-6.11585
4_Eur,Jerez De La Frontera/ESP,2019.0,22.592,,10.078,92.0,,96.0,36.6747,-6.11585
4_Eur,Jerez De La Frontera/ESP,2020.0,21.218,,8.859,91.0,,94.0,36.6747,-6.11585
4_Eur,Jerez De La Frontera/ESP,2021.0,22.551,,9.658,85.0,,94.0,36.6747,-6.11585
4_Eur,Jerez De Los Caballeros/ESP,2021.0,,,1.259,,,38.0,38.3266,-6.7574
4_Eur,Jesenik/CZE,2010.0,20.12,,8.874,98.0,,94.0,50.242237,17.19018
4_Eur,Jesenik/CZE,2013.0,19.228,,7.538,100.0,,97.0,50.24223045,17.19018491
4_Eur,Jesenik/CZE,2014.0,18.209,,6.715,99.0,,94.0,50.2422,17.1902
4_Eur,Jesenik/CZE,2015.0,16.198,,5.883,95.0,,95.0,50.2422,17.1902
4_Eur,Jesenik/CZE,2016.0,13.931,,5.758,98.0,,95.0,50.2422,17.1902
4_Eur,Jesenik/CZE,2017.0,14.527,,5.5,99.0,,95.0,50.2422,17.1902
4_Eur,Jesenik/CZE,2018.0,18.754,,5.778,97.0,,92.0,50.2422,17.1902
4_Eur,Jesenik/CZE,2019.0,12.58,,4.901,100.0,,93.0,50.2422,17.1902
4_Eur,Jesenik/CZE,2020.0,10.815,,4.633,99.0,,95.0,50.2422,17.1902
4_Eur,Jesenik/CZE,2021.0,12.037,,4.531,96.0,,95.0,50.2422,17.1902
4_Eur,Jesi/ITA,2010.0,39.515,23.725,32.701,89.0,93.0,86.0,43.526943,13.245
4_Eur,Jesi/ITA,2014.0,28.202,16.283,29.8,92.0,93.0,94.0,43.5269,13.245
4_Eur,Jesi/ITA,2015.0,36.557,19.097,28.065,94.0,89.0,55.0,43.5269,13.245
4_Eur,Jesi/ITA,2016.0,28.729,17.08,30.654,93.0,89.0,91.0,43.5269,13.245
4_Eur,Jesi/ITA,2017.0,25.82,21.722,29.602,93.0,21.0,92.0,43.5269,13.245
4_Eur,Jesi/ITA,2018.0,30.031,,27.61,87.0,,93.0,43.5269,13.245
4_Eur,Jesi/ITA,2019.0,27.296,,25.579,95.0,,96.0,43.5269,13.245
4_Eur,Jesi/ITA,2020.0,24.839,,16.639,98.0,,97.0,43.5269,13.245
4_Eur,Jesi/ITA,2021.0,20.298,,,95.0,,,43.5269,13.245
3_Sear,Jhansi/IND,2011.0,105.85,,,,,,25.75666667,78.95694444
3_Sear,Jhansi/IND,2012.0,105.0,,,,,,25.44412041,78.56760406
3_Sear,Jhansi/IND,2013.0,88.257,,,,,,25.75666667,78.95694444
3_Sear,Jhansi/IND,2014.0,91.711,,,,,,25.75666667,78.95694444
3_Sear,Jhansi/IND,2015.0,107.5,,,,,,25.75666667,78.95694444
3_Sear,Jhansi/IND,2020.0,97.0,,16.0,,,,25.52225697,78.66493916
3_Sear,Jharia/IND,2011.0,223.365,,,,,,24.24055556,86.68638889
3_Sear,Jharia/IND,2012.0,212.04,,,,,,24.24055556,86.68638889
3_Sear,Jharia/IND,2013.0,192.529,,,,,,24.24055556,86.68638889
3_Sear,Jharia/IND,2014.0,236.542,,,,,,24.24055556,86.68638889
